0,1693077907064,0
1,1693077908292,0
2,1693077908336,25,0,0,0,0,0,0,0,0,1,0.75,0.491964,0.265225,1002.33,-9.0888,469.101,1002.33,2,0.75,0.488184,0.334122,1041.72,-13.8892,344.463,1041.72,3,0.75,0.478205,0.497068,1093.78,-26.8984,6.39307,1093.78,4,0.75,0.477117,0.58852,1080.93,-27.9103,-190.741,1080.93,5,0.75,0.485588,0.376513,1054.78,-17.1529,259.648,1054.78,6,0.75,0.618078,0.383632,1104.21,147.12,256.148,1104.21,7,0.75,0.645241,0.500573,1167.52,191.339,-1.3327,1167.52,8,0.75,0.694105,0.622674,1106.1,242.26,-270.49,1106.1,9,0,0.714077,0.672579,1082.82,261.562,-372.517,1082.82,10,0,0,0,0,0,0,0,11,0.75,0.485588,0.376513,1054.78,-17.1529,259.648,1054.78,12,0.75,0.343033,0.378711,1036.07,-183.505,250.505,1036.07,13,0.75,0.291709,0.505741,1029.75,-242.019,-11.7841,1029.75,14,0.75,0.278433,0.646435,911.866,-227.974,-266.183,911.866,15,0.75,0.275356,0.679055,888.29,-225.165,-317.063,888.29,16,0,0,0,0,0,0,0,17,0.75,0.556523,0.630093,1123.89,71.6805,-291.463,1123.89,18,0.75,0.559543,0.83098,1084.73,72.8787,-715.691,1084.73,19,0.75,0.538483,0.955518,1225.88,53.231,-1113.16,1225.88,20,0,0,0,0,0,0,0,21,0.75,0.379971,0.629032,1074.72,-145.555,-276.437,1074.72,22,0.75,0.364644,0.865132,930.557,-142.125,-677.324,930.557,23,0.75,0.361451,0.976802,1112.24,-173.881,-1057.16,1112.24,24,0,0,0,0,0,0,0
3,1693077908367,25,0,0,0,0,0,0,0,0,1,0.75,0.490964,0.265074,1002.45,-10.2208,469.459,1002.45,2,0.75,0.489597,0.334329,1042.51,-12.237,344.297,1042.51,3,0.75,0.47956,0.497345,1091.57,-25.1761,5.77676,1091.57,4,0.75,0.477441,0.588898,1079.64,-27.4825,-191.325,1079.64,5,0.75,0.486991,0.376651,1054.82,-15.4832,259.37,1054.82,6,0.75,0.621159,0.384228,1096.63,149.921,253.085,1096.63,7,0.75,0.648966,0.500749,1167.72,196.28,-1.74293,1167.72,8,0.75,0.697308,0.620948,1107.56,246.583,-267.037,1107.56,9,0,0.717332,0.670736,1084.42,265.933,-369.086,1084.42,10,0,0,0,0,0,0,0,11,0.75,0.486991,0.376651,1054.82,-15.4832,259.37,1054.82,12,0.75,0.343643,0.377658,1030.55,-181.818,251.334,1030.55,13,0.75,0.298647,0.505995,1026.39,-233.195,-12.2654,1026.39,14,0.75,0.275925,0.646587,932.729,-235.829,-272.555,932.729,15,0.75,0.270822,0.678163,913.996,-236.356,-324.613,913.996,16,0,0,0,0,0,0,0,17,0.75,0.556047,0.629299,1125.41,71.1722,-290.076,1125.41,18,0.75,0.565176,0.829448,1087.72,79.9934,-714.347,1087.72,19,0.75,0.542967,0.952644,1232.96,59.7765,-1112.53,1232.96,20,0,0,0,0,0,0,0,21,0.75,0.379912,0.628301,1075.43,-145.724,-275.053,1075.43,22,0.75,0.364256,0.864214,930.73,-142.559,-675.748,930.73,23,0.75,0.354264,0.980258,1106.93,-182.027,-1059.74,1106.93,24,0,0,0,0,0,0,0
4,1693077908409,25,0,0,0,0,0,0,0,0,1,0.75,0.490921,0.264867,1002.18,-10.2668,469.747,1002.18,2,0.75,0.491636,0.334556,1042.72,-9.84112,343.893,1042.72,3,0.75,0.480754,0.497621,1090.11,-23.6736,5.16891,1090.11,4,0.75,0.477641,0.589188,1079.04,-27.2232,-191.843,1079.04,5,0.75,0.488814,0.376843,1054.61,-13.3114,258.915,1054.61,6,0.75,0.623239,0.384288,1095.47,152.336,252.687,1095.47,7,0.75,0.661499,0.505253,1110.44,202.356,-11.6284,1110.44,8,0.75,0.703266,0.627156,1105.11,253.466,-280.122,1105.11,9,0,0.719633,0.674928,1103.04,273.362,-384.64,1103.04,10,0,0,0,0,0,0,0,11,0.75,0.488814,0.376843,1054.61,-13.3114,258.915,1054.61,12,0.75,0.34659,0.378388,1030.74,-178.423,249.879,1030.74,13,0.75,0.301122,0.507079,1025.81,-230.198,-14.4767,1025.81,14,0.75,0.2748,0.64609,957.548,-243.32,-278.86,957.548,15,0.75,0.269079,0.676305,943.897,-245.945,-331.737,943.897,16,0,0,0,0,0,0,0,17,0.75,0.556107,0.630018,1124.9,71.2157,-291.556,1124.9,18,0.75,0.563524,0.830864,1085.08,77.7771,-715.674,1085.08,19,0.75,0.547875,0.955095,1227.42,66.3055,-1113.52,1227.42,20,0,0,0,0,0,0,0,21,0.75,0.380271,0.628857,1077.89,-145.621,-276.877,1077.89,22,0.75,0.366073,0.864377,932.42,-140.906,-677.278,932.42,23,0.75,0.34901,0.979512,1107.78,-188.734,-1058.9,1107.78,24,0,0,0,0,0,0,0
5,1693077908433,25,0,0,0,0,0,0,0,0,1,0.75,0.491168,0.264689,1002.12,-9.98682,470.075,1002.12,2,0.75,0.493498,0.334764,1042.7,-7.65028,343.455,1042.7,3,0.75,0.481326,0.497834,1089.44,-22.9553,4.70486,1089.44,4,0.75,0.477771,0.589364,1078.86,-27.0608,-192.191,1078.86,5,0.75,0.490343,0.377033,1054.43,-11.49,258.47,1054.43,6,0.75,0.624268,0.38497,1095.91,153.667,251.297,1095.91,7,0.75,0.654632,0.502462,1168.19,203.828,-5.7322,1168.19,8,0.75,0.699533,0.620251,1110.39,249.999,-266.176,1110.39,9,0,0.718487,0.669975,1087.67,268.147,-368.541,1087.67,10,0,0,0,0,0,0,0,11,0.75,0.490343,0.377033,1054.43,-11.49,258.47,1054.43,12,0.75,0.348276,0.378256,1030.69,-176.454,250.139,1030.69,13,0.75,0.301587,0.507917,1026.67,-229.854,-16.2031,1026.67,14,0.75,0.268089,0.644238,978.426,-256.035,-281.328,978.426,15,0.75,0.260988,0.673132,968.776,-261.272,-334.353,968.776,16,0,0,0,0,0,0,0,17,0.75,0.556365,0.630575,1124.96,71.5481,-292.821,1124.96,18,0.75,0.563229,0.831006,1086.77,77.5361,-717.096,1086.77,19,0.75,0.550786,0.957383,1220.96,69.967,-1113.23,1220.96,20,0,0,0,0,0,0,0,21,0.75,0.38144,0.630439,1080.38,-144.532,-280.925,1080.38,22,0.75,0.368531,0.865797,933.744,-138.516,-680.882,933.744,23,0.75,0.34205,0.980025,1105.45,-197.019,-1057.81,1105.45,24,0,0,0,0,0,0,0
6,1693077908469,25,0,0,0,0,0,0,0,0,1,0.75,0.49141,0.264422,1001.98,-9.71181,470.541,1001.98,2,0.75,0.494545,0.334837,1042.64,-6.41825,343.283,1042.64,3,0.75,0.481622,0.497912,1089.09,-22.5853,4.53354,1089.09,4,0.75,0.477946,0.589404,1078.83,-26.8462,-192.27,1078.83,5,0.75,0.491195,0.377099,1054.3,-10.4742,258.298,1054.3,6,0.75,0.625004,0.385014,1096.88,154.715,251.424,1096.88,7,0.75,0.654065,0.502783,1168.89,203.203,-6.48543,1168.89,8,0.75,0.698288,0.619544,1113,249.024,-265.234,1113,9,0,0.717058,0.669103,1090.86,267.174,-367.725,1090.86,10,0,0,0,0,0,0,0,11,0.75,0.491195,0.377099,1054.3,-10.4742,258.298,1054.3,12,0.75,0.348962,0.377948,1030.59,-175.638,250.747,1030.59,13,0.75,0.299395,0.507479,1027.91,-232.673,-15.3257,1027.91,14,0.75,0.260509,0.640853,995.546,-269.03,-279.532,995.546,15,0.75,0.252426,0.668575,989.073,-276.301,-332.374,989.073,16,0,0,0,0,0,0,0,17,0.75,0.556988,0.630885,1125.11,72.3478,-293.553,1125.11,18,0.75,0.563238,0.830926,1088.35,77.6603,-717.965,1088.35,19,0.75,0.549807,0.956443,1220.92,68.6164,-1110.9,1220.92,20,0,0,0,0,0,0,0,21,0.75,0.382479,0.631843,1082.08,-143.49,-284.394,1082.08,22,0.75,0.371345,0.86665,937.128,-136.043,-684.943,937.128,23,0.75,0.34139,0.980677,1105.27,-197.81,-1059.07,1105.27,24,0,0,0,0,0,0,0
7,1693077908509,25,0,0,0,0,0,0,0,0,1,0.75,0.491692,0.264208,1001.87,-9.39173,470.916,1001.87,2,0.75,0.495767,0.334901,1042.57,-4.97935,343.128,1042.57,3,0.75,0.481944,0.497965,1088.95,-22.1863,4.41818,1088.95,4,0.75,0.478231,0.589443,1078.83,-26.5002,-192.355,1078.83,5,0.75,0.492185,0.377158,1054.21,-9.29621,258.153,1054.21,6,0.75,0.626227,0.385,1097.22,156.278,251.534,1097.22,7,0.75,0.654508,0.502832,1169.48,203.889,-6.60191,1169.48,8,0.75,0.697626,0.618801,1115.67,248.788,-264.216,1115.67,9,0,0.715995,0.668205,1094.22,266.685,-366.9,1094.22,10,0,0,0,0,0,0,0,11,0.75,0.492185,0.377158,1054.21,-9.29621,258.153,1054.21,12,0.75,0.349828,0.377732,1030.49,-174.615,251.165,1030.49,13,0.75,0.297299,0.506906,1029.92,-235.564,-14.1777,1029.92,14,0.75,0.256009,0.63702,1014.47,-279.295,-277.095,1014.47,15,0.75,0.2476,0.66352,1011.38,-288.041,-329.679,1011.38,16,0,0,0,0,0,0,0,17,0.75,0.557771,0.631093,1124.83,73.3241,-293.948,1124.83,18,0.75,0.564123,0.829103,1089.78,78.8496,-714.946,1089.78,19,0.75,0.549733,0.954505,1220.26,68.4771,-1105.59,1220.26,20,0,0,0,0,0,0,0,21,0.75,0.382467,0.632134,1081.97,-143.491,-284.994,1081.97,22,0.75,0.375316,0.864273,940.457,-132.312,-682.921,940.457,23,0.75,0.341842,0.980318,1102.89,-196.822,-1056,1102.89,24,0,0,0,0,0,0,0
8,1693077908539,25,0,0,0,0,0,0,0,0,1,0.75,0.491971,0.263994,1001.75,-9.07558,471.288,1001.75,2,0.75,0.496989,0.334911,1042.51,-3.5418,343.085,1042.51,3,0.75,0.482273,0.49796,1088.88,-21.7798,4.42764,1088.88,4,0.75,0.478564,0.58946,1078.84,-26.0946,-192.394,1078.84,5,0.75,0.493176,0.377165,1054.14,-8.11732,258.123,1054.14,6,0.75,0.627488,0.384737,1097.64,157.9,252.205,1097.64,7,0.75,0.654834,0.502467,1169.91,204.394,-5.75237,1169.91,8,0.75,0.697081,0.617751,1118.81,248.8,-262.618,1118.81,9,0,0.715108,0.666943,1098.34,266.589,-365.519,1098.34,10,0,0,0,0,0,0,0,11,0.75,0.493176,0.377165,1054.14,-8.11732,258.123,1054.14,12,0.75,0.350814,0.377452,1030.57,-173.481,251.76,1030.57,13,0.75,0.294173,0.505718,1034.31,-240.215,-11.7897,1034.31,14,0.75,0.249575,0.63338,1025.31,-289.723,-272.617,1025.31,15,0.75,0.240562,0.659182,1023.51,-299.625,-324.782,1023.51,16,0,0,0,0,0,0,0,17,0.75,0.558733,0.630915,1124.5,74.5227,-293.464,1124.5,18,0.75,0.56503,0.828794,1091.38,80.0833,-715.329,1091.38,19,0.75,0.548537,0.953913,1220.18,66.8258,-1104.08,1220.18,20,0,0,0,0,0,0,0,21,0.75,0.383004,0.632594,1081.86,-142.82,-285.956,1081.86,22,0.75,0.374784,0.86569,938.096,-132.543,-683.856,938.096,23,0.75,0.34263,0.980201,1101.4,-195.577,-1054.32,1101.4,24,0,0,0,0,0,0,0
9,1693077908578,25,0,0,0,0,0,0,0,0,1,0.75,0.492296,0.263804,1001.64,-8.70736,471.615,1001.64,2,0.75,0.498162,0.334897,1042.44,-2.16235,343.091,1042.44,3,0.75,0.482597,0.497931,1088.83,-21.381,4.49033,1088.83,4,0.75,0.478927,0.589488,1078.86,-25.6535,-192.457,1078.86,5,0.75,0.494128,0.377148,1054.08,-6.9839,258.143,1054.08,6,0.75,0.628227,0.384937,1097.81,158.838,251.806,1097.81,7,0.75,0.654709,0.502444,1169.86,204.221,-5.69846,1169.86,8,0.75,0.696371,0.617151,1122.65,248.754,-262.177,1122.65,9,0,0.714135,0.666059,1103.65,266.667,-365.34,1103.65,10,0,0,0,0,0,0,0,11,0.75,0.494128,0.377148,1054.08,-6.9839,258.143,1054.08,12,0.75,0.351826,0.377157,1030.64,-172.317,252.383,1030.64,13,0.75,0.293031,0.504119,1046.58,-244.414,-8.59275,1046.58,14,0.75,0.247145,0.630131,1033.02,-294.732,-267.974,1033.02,15,0.75,0.237823,0.655731,1030.31,-304.796,-319.85,1030.31,16,0,0,0,0,0,0,0,17,0.75,0.559414,0.63082,1123.85,75.3436,-293.079,1123.85,18,0.75,0.565977,0.828549,1092.7,81.3469,-715.659,1092.7,19,0.75,0.547307,0.953534,1219.92,65.118,-1102.92,1219.92,20,0,0,0,0,0,0,0,21,0.75,0.383966,0.633089,1081.75,-141.633,-286.996,1081.75,22,0.75,0.374242,0.866953,936.353,-132.869,-684.942,936.353,23,0.75,0.342868,0.980529,1099.8,-194.998,-1053.51,1099.8,24,0,0,0,0,0,0,0
10,1693077908604,25,0,0,0,0,0,0,0,0,1,0.75,0.49328,0.263636,1001.54,-7.59426,471.904,1001.54,2,0.75,0.499413,0.334879,1042.37,-0.690793,343.107,1042.37,3,0.75,0.482951,0.497894,1088.8,-20.9457,4.57062,1088.8,4,0.75,0.480156,0.589524,1078.87,-24.1576,-192.535,1078.87,5,0.75,0.495147,0.377125,1054.02,-5.77231,258.175,1054.02,6,0.75,0.629045,0.385053,1097.99,159.877,251.593,1097.99,7,0.75,0.65459,0.502307,1169.83,204.057,-5.37938,1169.83,8,0.75,0.695791,0.616462,1127.31,249.049,-261.717,1127.31,9,0,0.713311,0.665005,1110.15,267.205,-365.16,1110.15,10,0,0,0,0,0,0,0,11,0.75,0.495147,0.377125,1054.02,-5.77231,258.175,1054.02,12,0.75,0.352965,0.376835,1030.73,-171.008,253.068,1030.73,13,0.75,0.294995,0.502382,1061.75,-245.604,-5.04119,1061.75,14,0.75,0.246905,0.626656,1040.85,-297.25,-262.796,1040.85,15,0.75,0.237055,0.652112,1036.67,-307.579,-314.346,1036.67,16,0,0,0,0,0,0,0,17,0.75,0.560908,0.630302,1123.31,77.2007,-291.779,1123.31,18,0.75,0.567419,0.827906,1093.73,83.2031,-714.927,1093.73,19,0.75,0.546386,0.952985,1219.33,63.8208,-1101.06,1219.33,20,0,0,0,0,0,0,0,21,0.75,0.386157,0.6333,1081.52,-138.928,-287.388,1081.52,22,0.75,0.373408,0.867647,935.614,-133.645,-685.697,935.614,23,0.75,0.343533,0.981183,1098.18,-193.886,-1053.38,1098.18,24,0,0,0,0,0,0,0
11,1693077908632,25,0,0,0,0,0,0,0,0,1,0.75,0.495265,0.263479,1001.45,-5.35083,472.175,1001.45,2,0.75,0.50069,0.334859,1042.3,0.811632,343.123,1042.3,3,0.75,0.483311,0.497854,1088.78,-20.5037,4.65732,1088.78,4,0.75,0.481888,0.589553,1078.87,-22.0486,-192.599,1078.87,5,0.75,0.496186,0.377102,1053.96,-4.53594,258.209,1053.96,6,0.75,0.62983,0.385163,1098.16,160.875,251.39,1098.16,7,0.75,0.654506,0.502301,1169.88,203.957,-5.36543,1169.88,8,0.75,0.695416,0.615931,1132.02,249.61,-261.612,1132.02,9,0,0.712756,0.664095,1116.7,268.081,-365.288,1116.7,10,0,0,0,0,0,0,0,11,0.75,0.496186,0.377102,1053.96,-4.53594,258.209,1053.96,12,0.75,0.35418,0.376495,1030.82,-169.61,253.79,1030.82,13,0.75,0.296929,0.501298,1068.73,-244.887,-2.76641,1068.73,14,0.75,0.247969,0.624816,1042.28,-296.408,-259.334,1042.28,15,0.75,0.237877,0.650275,1036.99,-306.712,-310.647,1036.99,16,0,0,0,0,0,0,0,17,0.75,0.562772,0.629842,1122.94,79.5384,-290.655,1122.94,18,0.75,0.569289,0.827734,1093.12,85.4639,-714.153,1093.12,19,0.75,0.546838,0.952769,1218.85,64.4167,-1100.1,1218.85,20,0,0,0,0,0,0,0,21,0.75,0.388072,0.632635,1081.17,-136.547,-285.862,1081.17,22,0.75,0.372677,0.867276,934.822,-134.303,-684.424,934.822,23,0.75,0.344478,0.982226,1095.61,-192.263,-1053.2,1095.61,24,0,0,0,0,0,0,0
